raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed
536,219,4,15,12,\N,R,14,0,46,\N,\N,\N,\N,\N
536,119,21,35,5,\N,R,15,0,40,\N,\N,\N,\N,\N
536,202,25,3,19,\N,R,16,0,40,\N,\N,\N,\N,\N
536,222,59,20,3,\N,R,17,0,36,\N,\N,\N,\N,\N
536,224,56,14,11,\N,R,18,0,32,\N,\N,\N,\N,\N
536,232,60,37,23,\N,R,19,0,32,\N,\N,\N,\N,\N
536,206,57,22,15,\N,R,20,0,30,\N,\N,\N,\N,\N
536,207,32,5,2,\N,R,21,0,28,\N,\N,\N,\N,\N
536,178,3,27,6,\N,R,22,0,26,\N,\N,\N,\N,\N
536,203,6,12,13,\N,R,23,0,19,\N,\N,\N,\N,\N
536,212,32,25,21,\N,R,24,0,15,\N,\N,\N,\N,\N
536,231,1,7,14,\N,R,25,0,7,\N,\N,\N,\N,\N
536,238,32,6,1,\N,R,26,0,6,\N,\N,\N,\N,\N
536,211,63,18,0,\N,F,27,0,0,\N,\N,\N,\N,\N
536,243,21,36,0,\N,F,28,0,0,\N,\N,\N,\N,\N
536,209,57,23,0,\N,F,29,0,0,\N,\N,\N,\N,\N
536,245,1,40,0,\N,F,30,0,0,\N,\N,\N,\N,\N
537,207,32,5,1,1,1,1,9,45,5280900,\N,\N,\N,\N
537,222,59,20,4,2,2,2,6,45,5296250,\N,\N,\N,\N
537,172,27,26,7,3,3,3,4,45,5308910,\N,\N,\N,\N
537,224,56,14,10,4,4,4,3,45,5317780,\N,\N,\N,\N
537,202,25,3,16,5,5,5,2,45,5338160,\N,\N,\N,\N
537,212,32,25,18,6,6,6,1,45,5378760,\N,\N,\N,\N
537,187,34,2,5,7,7,7,0,45,5380430,\N,\N,\N,\N
537,203,6,12,15,8,8,8,0,45,5397770,\N,\N,\N,\N
537,119,21,35,14,9,9,9,0,44,\N,\N,\N,\N,\N
537,177,59,32,19,10,10,10,0,42,\N,\N,\N,\N,\N
537,229,57,23,17,11,11,11,0,41,\N,\N,\N,\N,\N
537,243,21,36,23,\N,D,12,0,42,\N,\N,\N,\N,\N
537,238,32,6,2,\N,R,13,0,36,\N,\N,\N,\N,\N
537,231,1,7,8,\N,D,14,0,34,\N,\N,\N,\N,\N
537,178,3,27,6,\N,R,15,0,31,\N,\N,\N,\N,\N
537,137,57,22,21,\N,R,16,0,31,\N,\N,\N,\N,\N
537,230,63,19,20,\N,R,17,0,24,\N,\N,\N,\N,\N
537,175,1,8,11,\N,R,18,0,16,\N,\N,\N,\N,\N
537,199,6,11,12,\N,R,19,0,14,\N,\N,\N,\N,\N
537,182,34,1,3,\N,R,20,0,11,\N,\N,\N,\N,\N
537,219,4,15,9,\N,R,21,0,5,\N,\N,\N,\N,\N
537,200,54,9,22,\N,R,22,0,1,\N,\N,\N,\N,\N
537,233,58,16,24,\N,R,23,0,1,\N,\N,\N,\N,\N
537,221,25,4,13,\N,R,24,0,0,\N,\N,\N,\N,\N
537,223,58,17,0,\N,F,25,0,0,\N,\N,\N,\N,\N
537,197,54,10,0,\N,F,26,0,0,\N,\N,\N,\N,\N
537,211,63,18,0,\N,F,27,0,0,\N,\N,\N,\N,\N
537,232,60,37,0,\N,F,28,0,0,\N,\N,\N,\N,\N
537,163,65,31,0,\N,F,29,0,0,\N,\N,\N,\N,\N
537,239,1,30,0,\N,F,30,0,0,\N,\N,\N,\N,\N
538,238,32,6,1,1,1,1,9,54,6081570,\N,\N,\N,\N
538,221,25,4,14,2,2,2,6,54,6129010,\N,\N,\N,\N
538,203,6,12,11,3,3,3,4,54,6181330,\N,\N,\N,\N
538,224,56,14,6,4,4,4,3,53,\N,\N,\N,\N,\N
538,172,27,26,5,5,5,5,2,53,\N,\N,\N,\N,\N
538,230,63,19,21,6,6,6,1,53,\N,\N,\N,\N,\N
538,187,34,2,10,7,7,7,0,53,\N,\N,\N,\N,\N
538,239,1,30,17,8,8,8,0,52,\N,\N,\N,\N,\N
538,163,65,31,26,9,9,9,0,52,\N,\N,\N,\N,\N
538,223,58,17,22,\N,N,10,0,50,\N,\N,\N,\N,\N
538,177,59,32,25,\N,N,11,0,49,\N,\N,\N,\N,\N
538,206,57,22,19,\N,D,12,0,41,\N,\N,\N,\N,\N
538,175,1,8,14,\N,R,13,0,40,\N,\N,\N,\N,\N
538,233,58,16,23,\N,R,14,0,33,\N,\N,\N,\N,\N
538,219,4,15,3,\N,R,15,0,31,\N,\N,\N,\N,\N
538,199,6,11,12,\N,D,16,0,28,\N,\N,\N,\N,\N
538,182,34,1,4,\N,R,17,0,27,\N,\N,\N,\N,\N
538,202,25,3,9,\N,R,18,0,20,\N,\N,\N,\N,\N
538,231,1,7,8,\N,R,19,0,7,\N,\N,\N,\N,\N
538,178,3,27,15,\N,R,20,0,7,\N,\N,\N,\N,\N
538,119,21,35,16,\N,R,21,0,7,\N,\N,\N,\N,\N
538,229,57,23,24,\N,R,22,0,7,\N,\N,\N,\N,\N
538,212,32,25,18,\N,R,23,0,4,\N,\N,\N,\N,\N
538,137,1,29,20,\N,R,24,0,4,\N,\N,\N,\N,\N
538,222,59,20,7,\N,R,25,0,3,\N,\N,\N,\N,\N
538,207,32,5,2,\N,R,26,0,0,\N,\N,\N,\N,\N
538,232,60,37,0,\N,F,27,0,0,\N,\N,\N,\N,\N
538,200,54,9,0,\N,F,28,0,0,\N,\N,\N,\N,\N
538,211,63,18,0,\N,F,29,0,0,\N,\N,\N,\N,\N
538,246,54,10,0,\N,F,30,0,0,\N,\N,\N,\N,\N
538,243,21,36,0,\N,F,31,0,0,\N,\N,\N,\N,\N
539,207,32,5,1,1,1,1,9,75,6064230,\N,\N,\N,\N
539,238,32,6,2,2,2,2,6,75,6064550,\N,\N,\N,\N
539,182,34,1,3,3,3,3,4,75,6076440,\N,\N,\N,\N
539,187,34,2,8,4,4,4,3,75,6085150,\N,\N,\N,\N
539,224,56,14,10,5,5,5,2,75,6085730,\N,\N,\N,\N
539,203,6,12,5,6,6,6,1,75,6110180,\N,\N,\N,\N
539,199,6,11,4,7,7,7,0,75,6124750,\N,\N,\N,\N
539,172,27,26,6,8,8,8,0,74,\N,\N,\N,\N,\N
539,175,1,8,14,9,9,9,0,74,\N,\N,\N,\N,\N
539,231,1,7,7,10,10,10,0,74,\N,\N,\N,\N,\N
539,212,32,25,20,11,11,11,0,74,\N,\N,\N,\N,\N
539,222,59,20,15,12,12,12,0,73,\N,\N,\N,\N,\N
539,152,1,33,19,\N,R,13,0,60,\N,\N,\N,\N,\N
539,233,58,16,18,\N,R,14,0,56,\N,\N,\N,\N,\N
539,163,65,31,23,\N,R,15,0,40,\N,\N,\N,\N,\N
539,232,60,37,26,\N,R,16,0,40,\N,\N,\N,\N,\N
539,230,63,19,22,\N,D,17,0,37,\N,\N,\N,\N,\N
539,219,4,15,9,\N,R,18,0,35,\N,\N,\N,\N,\N
539,239,1,30,21,\N,R,19,0,35,\N,\N,\N,\N,\N
539,177,59,32,24,\N,R,20,0,21,\N,\N,\N,\N,\N
539,178,3,27,11,\N,R,21,0,17,\N,\N,\N,\N,\N
539,137,1,29,25,\N,R,22,0,16,\N,\N,\N,\N,\N
539,221,25,4,12,\N,R,23,0,13,\N,\N,\N,\N,\N
539,206,57,22,16,\N,R,24,0,10,\N,\N,\N,\N,\N
539,119,21,35,13,\N,R,25,0,0,\N,\N,\N,\N,\N
539,202,25,3,17,\N,R,26,0,0,\N,\N,\N,\N,\N
539,211,63,18,0,\N,W,27,0,0,\N,\N,\N,\N,\N
539,223,58,17,0,\N,F,28,0,0,\N,\N,\N,\N,\N
539,247,54,10,0,\N,F,29,0,0,\N,\N,\N,\N,\N
539,200,54,9,0,\N,F,30,0,0,\N,\N,\N,\N,\N
539,229,57,23,0,\N,F,31,0,0,\N,\N,\N,\N,\N
539,240,58,39,0,\N,F,32,0,0,\N,\N,\N,\N,\N
539,243,21,36,0,\N,F,33,0,0,\N,\N,\N,\N,\N
540,182,34,1,4,1,1,1,9,40,4024540,\N,\N,\N,\N
540,187,34,2,7,2,2,2,6,40,4026020,\N,\N,\N,\N
540,199,6,11,11,3,3,3,4,40,4045010,\N,\N,\N,\N
540,172,27,26,8,4,4,4,3,40,4062070,\N,\N,\N,\N
540,175,1,8,19,5,5,5,2,40,4064930,\N,\N,\N,\N
540,207,32,5,1,6,6,6,1,40,4070870,\N,\N,\N,\N
540,203,6,12,2,7,7,7,0,40,4073020,\N,\N,\N,\N
540,224,56,14,13,8,8,8,0,40,4079780,\N,\N,\N,\N
540,137,1,29,24,9,9,9,0,40,4091370,\N,\N,\N,\N
540,206,57,22,18,10,10,10,0,40,4093650,\N,\N,\N,\N
540,221,25,4,16,11,11,11,0,40,4101110,\N,\N,\N,\N
540,222,59,20,9,12,12,12,0,39,\N,\N,\N,\N,\N
540,178,3,27,6,13,13,13,0,39,\N,\N,\N,\N,\N
540,152,1,33,20,14,14,14,0,39,\N,\N,\N,\N,\N
540,223,58,17,15,\N,N,15,0,33,\N,\N,\N,\N,\N
540,119,21,35,12,\N,R,16,0,28,\N,\N,\N,\N,\N
540,231,1,7,10,\N,R,17,0,19,\N,\N,\N,\N,\N
540,232,60,37,22,\N,R,18,0,14,\N,\N,\N,\N,\N
540,219,4,15,3,\N,R,19,0,6,\N,\N,\N,\N,\N
540,238,32,6,5,\N,R,20,0,0,\N,\N,\N,\N,\N
540,202,25,3,14,\N,R,21,0,0,\N,\N,\N,\N,\N
540,233,58,16,17,\N,R,22,0,0,\N,\N,\N,\N,\N
540,239,1,30,21,\N,R,23,0,0,\N,\N,\N,\N,\N
540,230,63,19,23,\N,R,24,0,0,\N,\N,\N,\N,\N
540,212,32,25,0,\N,F,25,0,0,\N,\N,\N,\N,\N
540,229,54,10,0,\N,F,26,0,0,\N,\N,\N,\N,\N
540,247,54,9,0,\N,F,27,0,0,\N,\N,\N,\N,\N
540,248,63,18,0,\N,F,28,0,0,\N,\N,\N,\N,\N
540,229,57,23,0,\N,F,29,0,0,\N,\N,\N,\N,\N
540,177,59,32,0,\N,F,30,0,0,\N,\N,\N,\N,\N
540,243,21,36,0,\N,F,31,0,0,\N,\N,\N,\N,\N
540,244,60,38,0,\N,F,32,0,0,\N,\N,\N,\N,\N
541,199,6,11,2,1,1,1,9,59,6048800,\N,\N,\N,\N
541,178,3,27,3,2,2,2,6,59,6068539,\N,\N,\N,\N
541,222,59,20,11,3,3,3,4,59,6094501,\N,\N,\N,\N
541,219,4,15,9,4,4,4,3,59,6133807,\N,\N,\N,\N
541,224,56,14,13,5,5,5,2,59,6136889,\N,\N,\N,\N
541,175,1,8,18,6,6,6,1,59,6159010,\N,\N,\N,\N
541,231,1,7,6,7,7,7,0,58,\N,\N,\N,\N,\N
541,206,57,22,19,8,8,8,0,58,\N,\N,\N,\N,\N
541,163,65,18,21,9,9,9,0,58,\N,\N,\N,\N,\N
541,202,25,3,16,10,10,10,0,58,\N,\N,\N,\N,\N
541,172,27,26,10,11,11,11,0,58,\N,\N,\N,\N,\N
541,249,59,21,20,12,12,12,0,58,\N,\N,\N,\N,\N
541,239,57,23,24,13,13,13,0,58,\N,\N,\N,\N,\N
541,223,58,17,17,14,14,14,0,56,\N,\N,\N,\N,\N
541,197,32,55,8,15,15,15,0,55,\N,\N,\N,\N,\N
541,243,21,36,22,16,16,16,0,54,\N,\N,\N,\N,\N
541,232,60,37,26,\N,R,17,0,46,\N,\N,\N,\N,\N
541,247,54,9,25,\N,R,18,0,43,\N,\N,\N,\N,\N
541,182,34,1,5,\N,R,19,0,28,\N,\N,\N,\N,\N
541,207,32,5,1,\N,R,20,0,27,\N,\N,\N,\N,\N
541,187,34,2,7,\N,R,21,0,25,\N,\N,\N,\N,\N
541,221,25,4,12,\N,R,22,0,23,\N,\N,\N,\N,\N
541,203,6,12,4,\N,R,23,0,22,\N,\N,\N,\N,\N
541,177,54,10,15,\N,R,24,0,21,\N,\N,\N,\N,\N
541,233,58,16,14,\N,R,25,0,1,\N,\N,\N,\N,\N
541,212,32,25,23,\N,R,26,0,0,\N,\N,\N,\N,\N
541,213,63,19,0,\N,F,27,0,0,\N,\N,\N,\N,\N
542,203,6,12,3,1,1,1,9,70,7069196,\N,\N,\N,\N
542,222,59,20,2,2,2,2,6,70,7082568,\N,\N,\N,\N
542,199,6,11,11,3,3,3,4,70,7088604,\N,\N,\N,\N
542,119,21,35,12,4,4,4,3,70,7093863,\N,\N,\N,\N
542,221,25,4,13,5,5,5,2,70,7097754,\N,\N,\N,\N
542,206,57,22,15,6,6,6,1,70,7123672,\N,\N,\N,\N
542,202,25,3,18,7,7,7,0,70,7150446,\N,\N,\N,\N
542,175,1,8,17,8,8,8,0,70,7155756,\N,\N,\N,\N
542,178,3,27,5,9,9,9,0,70,7158138,\N,\N,\N,\N
542,207,32,5,9,10,10,10,0,69,\N,\N,\N,\N,\N
542,137,34,66,14,11,11,11,0,69,\N,\N,\N,\N,\N
542,219,4,15,22,12,12,12,0,65,\N,\N,\N,\N,\N
542,177,54,10,21,\N,N,13,0,58,\N,\N,\N,\N,\N
542,172,27,26,10,\N,R,14,0,52,\N,\N,\N,\N,\N
542,231,1,7,19,\N,R,15,0,51,\N,\N,\N,\N,\N
542,197,32,55,1,\N,R,16,0,49,\N,\N,\N,\N,\N
542,163,63,18,16,\N,R,17,0,37,\N,\N,\N,\N,\N
542,249,59,21,20,\N,R,18,0,16,\N,\N,\N,\N,\N
542,187,34,2,4,\N,R,19,0,8,\N,\N,\N,\N,\N
542,182,34,1,7,\N,R,20,0,5,\N,\N,\N,\N,\N
542,233,58,16,8,\N,R,21,0,1,\N,\N,\N,\N,\N
542,224,56,14,6,\N,R,22,0,0,\N,\N,\N,\N,\N
542,223,58,17,0,\N,F,23,0,0,\N,\N,\N,\N,\N
542,213,63,19,0,\N,F,24,0,0,\N,\N,\N,\N,\N
542,232,60,37,0,\N,F,25,0,0,\N,\N,\N,\N,\N
542,212,32,25,0,\N,F,26,0,0,\N,\N,\N,\N,\N
542,243,21,36,0,\N,F,27,0,0,\N,\N,\N,\N,\N
542,247,54,9,0,\N,F,28,0,0,\N,\N,\N,\N,\N
543,222,59,20,11,1,1,1,9,53,6011190,\N,\N,\N,\N
543,250,34,8,6,2,2,2,6,53,6054430,\N,\N,\N,\N
543,199,6,12,7,3,3,3,4,53,6057210,\N,\N,\N,\N
543,224,56,28,16,4,4,4,3,53,6066670,\N,\N,\N,\N
543,207,32,5,8,5,5,5,2,51,\N,\N,\N,\N,\N
543,223,57,22,12,6,6,6,1,51,\N,\N,\N,\N,\N
543,230,63,19,13,7,7,7,0,48,\N,\N,\N,\N,\N
543,251,37,10,17,\N,R,8,0,45,\N,\N,\N,\N,\N
543,252,58,16,9,\N,N,9,0,45,\N,\N,\N,\N,\N
543,187,34,7,2,\N,R,10,0,41,\N,\N,\N,\N,\N
543,237,37,9,20,\N,R,11,0,39,\N,\N,\N,\N,\N
543,172,27,26,15,\N,N,12,0,37,\N,\N,\N,\N,\N
543,221,25,4,3,\N,R,13,0,32,\N,\N,\N,\N,\N
543,231,1,1,1,\N,R,14,0,31,\N,\N,\N,\N,\N
543,200,1,2,5,\N,R,15,0,28,\N,\N,\N,\N,\N
543,238,25,3,14,\N,R,16,0,28,\N,\N,\N,\N,\N
543,253,56,29,19,\N,R,17,0,22,\N,\N,\N,\N,\N
543,182,6,11,4,\N,R,18,0,20,\N,\N,\N,\N,\N
543,246,63,18,18,\N,R,19,0,18,\N,\N,\N,\N,\N
543,254,58,17,21,\N,R,20,0,2,\N,\N,\N,\N,\N
543,255,32,6,10,\N,W,21,0,0,\N,\N,\N,\N,\N
544,199,6,12,2,1,1,1,9,40,6307720,\N,\N,\N,\N
544,231,1,1,1,2,2,2,6,40,6318430,\N,\N,\N,\N
544,182,6,11,13,3,3,3,4,40,6415230,\N,\N,\N,\N
544,224,56,28,16,4,4,4,3,39,\N,\N,\N,\N,\N
544,255,32,6,10,5,5,5,2,39,\N,\N,\N,\N,\N
544,254,58,17,18,6,6,6,1,39,\N,\N,\N,\N,\N
544,253,56,29,19,7,7,7,0,38,\N,\N,\N,\N,\N
544,250,34,8,12,\N,R,8,0,33,\N,\N,\N,\N,\N
544,252,58,16,5,\N,R,9,0,33,\N,\N,\N,\N,\N
544,246,63,18,20,\N,R,10,0,32,\N,\N,\N,\N,\N
544,187,34,7,7,\N,R,11,0,30,\N,\N,\N,\N,\N
544,172,27,26,14,\N,R,12,0,26,\N,\N,\N,\N,\N
544,221,25,4,6,\N,R,13,0,23,\N,\N,\N,\N,\N
544,207,32,5,3,\N,R,14,0,19,\N,\N,\N,\N,\N
544,237,37,9,21,\N,R,15,0,16,\N,\N,\N,\N,\N
544,200,1,2,4,\N,R,16,0,12,\N,\N,\N,\N,\N
544,238,25,3,8,\N,R,17,0,12,\N,\N,\N,\N,\N
544,223,57,22,9,\N,R,18,0,12,\N,\N,\N,\N,\N
544,230,63,19,11,\N,R,19,0,11,\N,\N,\N,\N,\N
544,222,59,20,15,\N,R,20,0,11,\N,\N,\N,\N,\N
544,251,37,10,17,\N,R,21,0,1,\N,\N,\N,\N,\N
544,256,66,14,22,\N,R,22,0,1,\N,\N,\N,\N,\N
545,182,6,11,3,1,1,1,9,78,6141600,\N,\N,\N,\N
545,222,59,20,5,2,2,2,6,78,6146800,\N,\N,\N,\N
545,221,25,4,4,3,3,3,4,78,6147300,\N,\N,\N,\N
545,231,1,1,1,4,4,4,3,78,6151100,\N,\N,\N,\N
545,200,1,2,12,5,5,5,2,78,6161500,\N,\N,\N,\N
545,187,34,7,11,6,6,6,1,78,6161800,\N,\N,\N,\N
545,230,63,19,14,7,7,7,0,78,6165200,\N,\N,\N,\N
545,199,6,12,8,8,8,8,0,78,6168300,\N,\N,\N,\N
545,223,57,22,16,9,9,9,0,78,6187800,\N,\N,\N,\N
545,224,56,28,9,10,10,10,0,78,6213300,\N,\N,\N,\N
545,246,63,18,19,11,11,11,0,77,\N,\N,\N,\N,\N
545,255,32,6,10,12,12,12,0,77,\N,\N,\N,\N,\N
545,250,34,8,2,13,13,13,0,76,\N,\N,\N,\N,\N
545,239,37,30,23,14,14,14,0,76,\N,\N,\N,\N,\N
545,256,66,14,22,15,15,15,0,73,\N,\N,\N,\N,\N
545,237,37,9,17,\N,R,16,0,66,\N,\N,\N,\N,\N
545,233,37,10,18,\N,R,17,0,55,\N,\N,\N,\N,\N
545,207,32,5,6,\N,R,18,0,43,\N,\N,\N,\N,\N
545,257,37,33,21,\N,R,19,0,33,\N,\N,\N,\N,\N
545,172,27,26,12,\N,R,20,0,22,\N,\N,\N,\N,\N
545,252,58,16,15,\N,R,21,0,22,\N,\N,\N,\N,\N
545,254,58,17,20,\N,R,22,0,21,\N,\N,\N,\N,\N
545,238,25,3,7,\N,R,23,0,5,\N,\N,\N,\N,\N
546,207,32,5,2,1,1,1,9,80,6695470,\N,\N,\N,\N
546,182,6,11,1,2,2,2,6,80,6696243,\N,\N,\N,\N
546,222,59,20,3,3,3,3,4,80,6700327,\N,\N,\N,\N
546,221,25,4,12,4,4,4,3,80,6769957,\N,\N,\N,\N
546,224,56,28,7,5,5,5,2,80,6776378,\N,\N,\N,\N
546,197,67,34,9,6,6,6,1,79,\N,\N,\N,\N,\N
546,231,1,1,8,7,7,7,0,79,\N,\N,\N,\N,\N
546,255,32,6,16,8,8,8,0,79,\N,\N,\N,\N,\N
546,172,27,26,5,9,9,9,0,78,\N,\N,\N,\N,\N
546,205,37,10,18,10,10,10,0,77,\N,\N,\N,\N,\N
546,246,63,18,19,11,11,11,0,77,\N,\N,\N,\N,\N
546,238,25,3,10,\N,R,12,0,62,\N,\N,\N,\N,\N
546,223,57,22,13,\N,R,13,0,57,\N,\N,\N,\N,\N
546,233,34,8,17,\N,R,14,0,53,\N,\N,\N,\N,\N
546,178,58,17,14,\N,R,15,0,40,\N,\N,\N,\N,\N
546,200,1,2,15,\N,R,16,0,39,\N,\N,\N,\N,\N
546,187,34,7,6,\N,D,17,0,33,\N,\N,\N,\N,\N
546,254,58,16,20,\N,R,18,0,27,\N,\N,\N,\N,\N
546,237,37,9,22,\N,R,19,0,15,\N,\N,\N,\N,\N
546,199,6,12,4,\N,R,20,0,5,\N,\N,\N,\N,\N
546,239,37,30,21,\N,R,21,0,4,\N,\N,\N,\N,\N
546,230,63,19,11,\N,R,22,0,0,\N,\N,\N,\N,\N
547,207,32,5,1,1,1,1,9,75,6172220,\N,\N,\N,\N
547,199,6,12,4,2,2,2,6,75,6188070,\N,\N,\N,\N
547,222,59,20,5,3,3,3,4,75,6196730,\N,\N,\N,\N
547,200,1,2,9,4,4,4,3,75,6197090,\N,\N,\N,\N
547,255,32,6,12,5,5,5,2,75,6238050,\N,\N,\N,\N
547,233,34,8,13,6,6,6,1,74,\N,\N,\N,\N,\N
547,172,27,26,2,7,7,7,0,74,\N,\N,\N,\N,\N
547,238,25,3,15,8,8,8,0,74,\N,\N,\N,\N,\N
547,246,63,18,20,9,9,9,0,73,\N,\N,\N,\N,\N
547,239,37,30,28,10,10,10,0,72,\N,\N,\N,\N,\N
547,251,37,10,17,11,11,11,0,72,\N,\N,\N,\N,\N
547,258,37,27,22,12,12,12,0,71,\N,\N,\N,\N,\N
547,208,1,36,23,13,13,13,0,70,\N,\N,\N,\N,\N
547,224,56,28,19,14,14,14,0,70,\N,\N,\N,\N,\N
547,187,34,7,6,\N,R,15,0,64,\N,\N,\N,\N,\N
547,178,58,17,14,\N,R,16,0,56,\N,\N,\N,\N,\N
547,211,64,24,16,\N,R,17,0,32,\N,\N,\N,\N,\N
547,229,64,25,10,\N,R,18,0,29,\N,\N,\N,\N,\N
547,254,58,16,24,\N,R,19,0,25,\N,\N,\N,\N,\N
547,232,37,37,21,\N,R,20,0,16,\N,\N,\N,\N,\N
547,221,25,4,10,\N,R,21,0,12,\N,\N,\N,\N,\N
547,231,1,1,7,\N,R,22,0,10,\N,\N,\N,\N,\N
547,223,57,22,8,\N,R,23,0,9,\N,\N,\N,\N,\N
547,230,63,19,11,\N,R,24,0,9,\N,\N,\N,\N,\N
547,182,6,11,3,\N,R,25,0,0,\N,\N,\N,\N,\N
547,197,67,34,0,\N,F,26,0,0,\N,\N,\N,\N,\N
547,237,37,9,0,\N,F,27,0,0,\N,\N,\N,\N,\N
547,257,37,33,0,\N,F,28,0,0,\N,\N,\N,\N,\N
547,205,37,38,0,\N,F,29,0,0,\N,\N,\N,\N,\N
547,259,68,31,0,\N,F,30,0,0,\N,\N,\N,\N,\N
547,260,66,35,0,\N,F,31,0,0,\N,\N,\N,\N,\N
548,222,59,20,2,1,1,1,9,76,7072770,\N,\N,\N,\N
548,182,6,11,6,2,2,2,6,76,7073659,\N,\N,\N,\N
548,199,6,12,3,3,3,3,4,76,7105570,\N,\N,\N,\N
548,200,1,2,9,4,4,4,3,76,7107370,\N,\N,\N,\N
548,207,32,5,10,5,5,5,2,76,7108320,\N,\N,\N,\N
548,178,58,17,11,6,6,6,1,76,7109380,\N,\N,\N,\N
548,172,27,26,16,7,7,7,0,76,7137210,\N,\N,\N,\N
548,230,63,19,14,8,8,8,0,76,7141410,\N,\N,\N,\N
548,119,58,16,15,9,9,9,0,75,\N,\N,\N,\N,\N
548,235,57,22,17,10,10,10,0,75,\N,\N,\N,\N,\N
548,197,67,34,12,11,11,11,0,74,\N,\N,\N,\N,\N
548,211,64,24,20,12,12,12,0,73,\N,\N,\N,\N,\N
548,255,32,6,13,\N,R,13,0,51,\N,\N,\N,\N,\N
548,187,34,7,1,\N,R,14,0,48,\N,\N,\N,\N,\N
548,221,25,4,8,\N,R,15,0,46,\N,\N,\N,\N,\N
548,246,63,18,19,\N,R,16,0,41,\N,\N,\N,\N,\N
548,224,56,28,18,\N,R,17,0,37,\N,\N,\N,\N,\N
548,231,1,1,7,\N,R,18,0,25,\N,\N,\N,\N,\N
548,233,34,8,5,\N,R,19,0,19,\N,\N,\N,\N,\N
548,238,25,3,4,\N,R,20,0,10,\N,\N,\N,\N,\N
548,232,37,37,0,\N,F,21,0,0,\N,\N,\N,\N,\N
548,257,37,33,0,\N,F,22,0,0,\N,\N,\N,\N,\N
548,229,64,25,0,\N,F,23,0,0,\N,\N,\N,\N,\N
548,223,57,22,0,\N,F,24,0,0,\N,\N,\N,\N,\N
548,237,37,9,0,\N,F,25,0,0,\N,\N,\N,\N,\N
548,251,37,10,0,\N,F,26,0,0,\N,\N,\N,\N,\N
549,255,32,6,3,1,1,1,9,70,6905710,\N,\N,\N,\N
549,182,6,11,11,2,2,2,6,70,6919900,\N,\N,\N,\N
549,238,25,3,8,3,3,3,4,70,6925660,\N,\N,\N,\N
549,230,63,19,12,4,4,4,3,70,6930690,\N,\N,\N,\N
549,178,58,17,17,5,5,5,2,70,6981180,\N,\N,\N,\N
549,233,34,8,18,6,6,6,1,69,\N,\N,\N,\N,\N
549,231,1,1,9,7,7,7,0,69,\N,\N,\N,\N,\N
549,221,25,4,5,8,8,8,0,69,\N,\N,\N,\N,\N
549,229,64,25,25,9,9,9,0,69,\N,\N,\N,\N,\N
549,258,37,27,24,10,10,10,0,68,\N,\N,\N,\N,\N
549,197,67,34,26,11,11,11,0,68,\N,\N,\N,\N,\N
549,256,63,18,23,12,12,12,0,67,\N,\N,\N,\N,\N
549,259,68,31,20,13,13,13,0,67,\N,\N,\N,\N,\N
549,232,37,37,14,14,14,14,0,65,\N,\N,\N,\N,\N
549,257,37,33,27,\N,N,15,0,63,\N,\N,\N,\N,\N
549,222,59,20,4,\N,R,16,0,62,\N,\N,\N,\N,\N
549,200,1,2,6,\N,R,17,0,39,\N,\N,\N,\N,\N
549,172,27,26,10,\N,R,18,0,32,\N,\N,\N,\N,\N
549,223,57,22,13,\N,R,19,0,29,\N,\N,\N,\N,\N
549,199,6,12,7,\N,R,20,0,14,\N,\N,\N,\N,\N
549,211,64,24,19,\N,R,21,0,14,\N,\N,\N,\N,\N
549,119,58,16,15,\N,R,22,0,12,\N,\N,\N,\N,\N
549,251,37,10,21,\N,R,23,0,8,\N,\N,\N,\N,\N
549,224,56,28,16,\N,R,24,0,2,\N,\N,\N,\N,\N
549,207,32,5,1,\N,R,25,0,0,\N,\N,\N,\N,\N
549,187,34,7,2,\N,R,26,0,0,\N,\N,\N,\N,\N
549,208,1,36,0,\N,F,27,0,0,\N,\N,\N,\N,\N
549,237,37,9,0,\N,F,28,0,0,\N,\N,\N,\N,\N
549,260,66,35,0,\N,F,29,0,0,\N,\N,\N,\N,\N
549,261,37,38,0,\N,F,30,0,0,\N,\N,\N,\N,\N
549,212,64,39,0,\N,F,31,0,0,\N,\N,\N,\N,\N
550,172,27,26,8,1,1,1,9,72,6416400,\N,\N,\N,\N
550,200,1,2,9,2,2,2,6,72,6424849,\N,\N,\N,\N
550,199,6,12,12,3,3,3,4,72,6430769,\N,\N,\N,\N
550,221,25,4,6,4,4,4,3,72,6432708,\N,\N,\N,\N
550,187,34,7,2,5,5,5,2,72,6435135,\N,\N,\N,\N
550,207,32,5,1,6,6,6,1,72,6441677,\N,\N,\N,\N
550,223,57,22,14,7,7,7,0,72,6447666,\N,\N,\N,\N
550,197,67,34,17,8,8,8,0,72,6480967,\N,\N,\N,\N
550,262,58,16,16,9,9,9,0,72,6498879,\N,\N,\N,\N
550,233,34,8,5,10,10,10,0,71,\N,\N,\N,\N,\N
550,239,1,30,22,11,11,11,0,71,\N,\N,\N,\N,\N
550,231,1,1,3,12,12,12,0,71,\N,\N,\N,\N,\N
550,211,64,24,24,13,13,13,0,71,\N,\N,\N,\N,\N
550,259,68,31,19,14,14,14,0,70,\N,\N,\N,\N,\N
550,258,37,27,20,15,15,15,0,69,\N,\N,\N,\N,\N
